data,player,language,publishedAt,Label,sentiment,sentiment_label
 para el choque contra los caribenos estan a disposicion los arqueros franco armani geronimo rulli y emiliano dibu martinez los defensores juan foyth gonzalo montiel nahuel molina lautaro blanco nicolas otamendi cristian cuti romero german pezzella nicolas tagliafico nehuen perez lisandro martinez y marcos acuna los mediocampistas leandro paredes emiliano buendia maximo perrone facundo buonanotte valentin carboni giovani lo celso guido rodriguez enzo fernandez palacios rodrigo de paul thiago almada y alexis mac allister y los delanteros messi angel di maria lautaro martinez julian alvarez angel correa nicolas gonzalez giovanni simeone y paulo dybala,palacios,es,2023-03-27T16:57:00Z,,4,neutral
luego ingresaron paulo dybala juan foyth rodrigo de paul di maria palacios y franco armani,palacios,es,2023-03-29T02:18:28Z,neutral,1,negativ
argentina emiliano martinez m franco armani gonzalo montiel german pezzella nicolas otamendi m juan foyth marcos acuna giovani lo celso m angel di maria enzo fernandez m palacios alexis mac allister m rodrigo de paul lionel messi lautaro martinez m paulo dybala nicolas gonzalez,palacios,es,2023-03-29T03:02:20Z,,3,neutral
 maria enzo fernandez palacios y alexis mac allister rodrigo de paul lionel messi lautaro martinez paulo dybala y nicolas ,palacios,es,2023-03-29T09:56:00Z,,5,positiv
en este caso todo parece haber terminado de la peor manera entre palacios y yesica frias,palacios,es,2023-04-05T21:17:53Z,,2,neutral
palacios el campeon de la seleccion argentina termino su relacion con su novia yesica frias quien lo acompano al mundial de qatar ,palacios,es,2023-04-06T12:09:42Z,negativ,4,neutral
en sus historias de instagram frias dejo entrever que la separacion habia sido en malos terminos al decir que palacios demostro lo que realmente es ,palacios,es,2023-04-07T23:07:30Z,negativ,3,neutral
 luego de la publicacion que hizo yesica frias yanina latorre una personalidad de argentina que suele abundar en este tipo de temas dio detalles de como se habria dado el momento en que la mujer descubrio a palacios,palacios,es,2023-04-08T14:28:00Z,negativ,3,neutral
en una serie de fotos la panelista enseno a la joven con valijas en el barrio aleman en donde se hospeda palacios,palacios,es,2023-04-10T22:46:10Z,,4,neutral
 pero ensalzar las recientes victorias consecutivas exige por igual dar reconocimiento al merito del desarrollo defensivo del equipo apuntalando la labor de los dos sudamericanos palacios y hincapie que desde la media cancha refuerzan y dan estabilidad a la zaga tal cual lo hiciera el propio alonso,palacios,es,2023-04-13T17:04:00Z,,4,neutral
 el mediocampista argentino palacios volvera a ser baja en la bundesliga por problemas musculares informo el tecnico alonso,palacios,es,2023-04-28T10:28:00Z,,2,neutral
alexis mac allister intentara acercar a brighton hove albion a la europaleague del proximo ano cuando visite a wolverhampton german pezzella y guido rodriguez tendran una complicadisima visita a barcelona como parte de real betis y palacios intentara seguir aportando a la excelente levantada de bayerleverkusen en la bundesliga cuando visite a union berlin,palacios,es,2023-04-29T03:41:10Z,neutral,3,neutral
 en el momento que salimos campeones yo estaba abrazado con pala palacios de este lado y del otro creo que estaba el papu gomez no me acuerdo,palacios,es,2023-05-06T11:48:51Z,,1,negativ
 el resto de los que viajaran son el arquero geronimo rulli los defensores gonzalo montiel nahuel molina german pezzella y cristian cuti romero los mediocampistas rodrigo de paul enzo fernandez guido rodriguez palacios alexis mac allister y thiago almada y el cupo de delanteros lo completa julian alvarez que estara en la final de la championsleague con manchester city,palacios,es,2023-05-27T17:17:13Z,,3,neutral
no cambiarian de camiseta julian alvarez rodrigo de paul su rendimiento en los ultimos dos meses despejo dudas cristian romero nahuel molina nicolas tagliafico marcos acuna lisandro martinez y palacios,palacios,es,2023-05-23T12:04:37Z,,2,neutral
contri george goldammer casa central la segunda seguros frm arquitectos edificio anexo alfredo palacios silvio miraglia edificio altamira rafael iglesia estudio terraza imola angel gentiletti revista bio editorial km rosario citterio martina galli oficinas furigo pamela furigo iglesia evangelica metodista primera casa jujuy ignacio ronga costamagna y alejandra villanova ph pichincha gonzalo catena edificio sls estudio bressan aguerreberry casa piragua juan palumbo cecilia pellegrini ebras estudio brasesco asoc,palacios,es,2023-05-19T10:00:00Z,,3,neutral
marcos acuna expulsado por una avivada de leandro paredes en la otra frontera gonzalo montiel y papu gomez que ingresan en los ultimos minutos son los actores del argentinisimo sevilla que va a jugar el proximo en budapest contra roma la roma sentimental de mourinho de dybala en el banco de suplentes luego del cerrado empate sin goles contra bayerleverkusen el equipo de palacios,palacios,es,2023-05-19T01:11:14Z,,1,negativ
el duelo comenzo a ser muy cortado crecieron las imprecisiones y palacios vio la tarjeta amarilla por una fuerte infraccion,palacios,es,2023-05-18T21:29:04Z,,1,negativ
 sevilla con marcos acuna y lucas ocampos como titulares y gonzalo montiel y alejandro papu gomez en el banco de suplentes recibe esta tarde a juventus de angel di maria titular y leandro paredes en el banco en la semifinales decisivas de la europaleague mientras que bayerleverkusen de palacios chocara ante roma de paulo dybala,palacios,es,2023-05-18T18:15:33Z,,4,neutral
agencias el penalti transformado por el argentino palacios evito la derrota ante el stuttgart del bayerleverkusen mas pendiente de la vuelta de las semifinales de la europaleague ante la roma que de la bundesliga en la que se juega su plaza continental para la proxima temporada,palacios,es,2023-05-14T16:50:30Z,,1,negativ
redaccion en el mes de abril paso lo mismo con palacios con yesica frias,palacios,es,2023-05-12T16:11:08Z,,1,negativ
y a los wirtz definio apenas desviado tras una pared con palacios que desairo a los defensores del equipo italiano,palacios,es,2023-05-11T21:13:48Z,,1,negativ
 sportscenter sc espn may a la misma hora por espn y star roma del cordobes paulo dybala se enfrentara por la otra llave a bayerleverkusen de palacios en el estadio olimpico de la capital italiana ,palacios,es,2023-05-11T19:05:33Z,,3,neutral
 a la misma hora por espn y star roma del cordobes paulo dybala se enfrentara por la otra llave a bayerleverkusen de palacios en el estadio olimpico de la capital italiana,palacios,es,2023-05-11T18:26:06Z,,3,neutral
 en el estadio olimpico de la capital italiana la loba con paulo dybala como figura estelar sera local del bayerleverkusen de palacios la revelacion del torneo que aspira a disputar un encuentro decisivo en un certamen internacional tras mas de dos decadas,palacios,es,2023-05-11T13:44:18Z,,5,positiv
jugo como lateral izquierdo en la linea de cuatro conformada ademas por el aleman tah el burkines edmond tapsoba y el neerlandes frimpong el sitio especializado sofascore califico a hincapie con ,frimpong,es,2023-02-16T22:09:36Z,,3,neutral
wirtz a la derecha celebra su gol el primero del bayerleverkusen leverlusen en la vuelta ante el monaco empezo marcando wirtz quien puso en ventaja al bayerleverkusen en el minuto al aprovechar un balon suelto dejado por ale nder nubel portero del monaco tras una jugada de frimpong,frimpong,es,2023-02-23T20:37:20Z,,1,negativ
frenkie de jong y ronald koeman en su anterior etapa con paises bajos defensas nathan ake manchester city daley blind bayern munich sven botman newcastle united matthijs de ligt bayern munich stefan de vrij denzel dumfries both inter milan frimpong bayerleverkusen lutsharel geertruida y quilindschy hartman feyenoord tyrell malacia manchester united kenny tete fulham jurrien timber ajax amsterdam virgil van dijk liverpool centrocampistas steven berghuis ajax amsterdam jordy clasie az alkmaar frenkie de jong barcelona marten de roon atalanta ryan gravenberch bayern munich davy klaassen ajax amsterdam teun koopmeiners atalanta kenneth taylor ajax amsterdam joey veerman psv eindhoven mats wieffer feyenoord georginio wijnaldum as roma ,frimpong,es,2023-03-03T20:57:41Z,,3,neutral
alonso con palacios en un momento del partido sin embargo la reaccion del equipo dirigido por alonso fue fulminante y dio la vuelta al marcador con tantos de bakker frimpong y adam hlozek que entre los minutos y resolvieron un choque al que niclas fullkrug anadio algo de incertidumbre con un gol de penalti en el ultimo tramo,frimpong,es,2023-03-12T19:29:27Z,,3,neutral
adli celebra su gol el segundo del bayerleverkusen ante el ferencvaros con su companero frimpong imma mentruit el bayerleverkusen al que entrena alonso no faltara a la cita de los cuartos de final de la europaleague y este viernes dos dias antes de medirse al bayern conocera a su proximo rival,frimpong,es,2023-03-16T22:06:22Z,,5,positiv
 el defensa ecuatoriano hincapie jugo los minutos con la camiseta del bayerleverkusen esta vez alonso puso a piero hincapie como lateral izquierdo junto a edmond tapsoba odilon kossounou y frimpong sofascore le dio una calificacion a hincapie de puntos una de las mas bajas en su permanencia con los alemanes desde el segundo semestre de ,frimpong,es,2023-03-19T19:04:34Z,,1,negativ
ademas alphonso davies aparecio para despejar un remate de frimpong,frimpong,es,2023-03-19T21:50:51Z,positiv,4,neutral
mendy durante la final de la champions el ultimo nombre en salir a la palestra es el del neerlandes frimpong,frimpong,es,2023-03-30T17:01:06Z,,3,neutral
frimpong aparecio dentro del area para definir totalmente solo ante el arco tras un pase de diaby el gol del bayerleverkusen provoco desorden en el schalke que salio a buscar el empate pero en el intento dejo mas espacios que en el primer tiempo que fueron aprovechados por el conjunto que dirige alonso wirtz la joya del bayerleverkusen sentencio el compromiso a los ,frimpong,es,2023-04-01T16:20:30Z,positiv,1,negativ
frimpong aparece en la agenda blaugrana mario rios el barca ya se mueve en el mercado de verano,frimpong,es,"2023-04-06T16:54:14Z,positiv",,5,positiv
el delantero nigeriano eludio rivales se cayo se levanto y continuo con la posesion del balon para terminar su jugada con un remate que fue atajado por lukas hradecky en la jugada siguiente en el tiro de esquina producto del remate de boniface el conjunto belga tuvo una oportunidad unica pero el remate de ismael kandouss se estrello en el travesano la mas clara del bayerleverkusen llego a los con un cabezazo de piero hincapie tras un centro de frimpong,frimpong,es,2023-04-13T21:28:24Z,positiv,1,negativ
de todos los nombres que suenan el de ale nder arnold es el que mas cautiva por encima de los de benjamin pavard bayern diogo alot manchester united juan foyth villarreal joao cancelo manchester city bayern josip juranovic union berlin y jeremie frimpong bayerleverkusen ,frimpong,es,2023-04-18T16:56:50Z,,5,positiv
 el equipo de karel geraerts ni siquiera habia asimilado la situacion y frimpong pudo hacer el segundo a los veinte minutos,frimpong,es,2023-04-20T17:44:42Z,,1,negativ
en el duelo de vuelta el equipo dirigido por alonso se hizo fuerte de visitante y gano a con tantos de frimpong bakker diaby y adam hlozek casper terho desconto para los belgas ,frimpong,es,2023-04-20T21:55:59Z,,3,neutral
a menudo el carrilero lateral frimpong ocupa posiciones medias mas adelantadas que el teorico mediapunta extremo diaby ,frimpong,es,2023-04-30T05:23:36Z,,3,neutral
redaccion frimpong bayerleverkusen y diego dalot manchester united ,frimpong,es,2023-05-07T06:33:25Z,,1,negativ
de hecho pese a que el atletico cuenta con lateral de primer nivel por mucho tiempo hasta concretamente lo cierto es que el argentino seria por rendimiento no hay once sin su presencia y solo griezmann y de paul han repartido mas goles edad a sus anos aun tiene toda una carrera por delante posicion apenas ale nder arnold o frimpong le hacen sombra en las cinco grandes ligas y presente ya es un fijo tambien con argentina con quien colecciona un mundial una copa america y una finalissima el futbolista mas valioso en su escaparate,frimpong,es,2023-05-07T05:33:25Z,,3,neutral
los que mas han sonado o son muy caros joao cancelo juan foyth o tienen el mismo condicionante deportivo que kounde benjamin pavard o son un recurso diogo dalot o son una apuesta frimpong que ultimamente no le ha acabado de salir al barca sergino dest ,frimpong,es,2023-05-06T13:51:24Z,,1,negativ
frimpong diaby y adli los lideres del equipo de alonso nunca tuvieron opcion de explotar su velocidad ante un rival fuerte fisicamente y muy solido en defensa,frimpong,es,2023-05-05T20:41:35Z,,5,positiv
ya en quinto lugar frimpong regates exito del bayern bayerleverkusen de alonso,frimpong,es,2023-05-24T07:33:38Z,,5,positiv
al cuarto de hora abrio el marcador el frances adli a pase de hincapie y cinco mas tarde amplio su ventaja con un cabezazo de demirbay a un centro de frimpong,frimpong,es,2023-05-21T20:25:27Z,,1,negativ
 tambien es cierto que el equipo aleman pudo haber logrado el empate en el tramo final del partido cuando el defensa bryan cristante impidio con el pecho un gol de frimpong,frimpong,es,2023-05-12T10:04:11Z,,3,neutral
con canet gilles lellouche vincent cassel marion cotillard y tah cohen,tah,es,2023-02-03T07:35:00Z,neutral,4,neutral
corrian apenas ocho minutos del primer tiempo de un encuentro que no encontraba un dominador claro cuando en una jugada en principio de muy poco peligro el defensor tah eligio tocar hacia atras para su arquero lukas hradecky ante la presion del conjunto monegasco,tah,es,2023-02-16T20:45:18Z,,2,neutral
jugo como lateral izquierdo en la linea de cuatro conformada ademas por el aleman tah el burkines edmond tapsoba y el neerlandes frimpong el sitio especializado sofascore califico a hincapie con ,tah,es,2023-02-16T22:09:36Z,,3,neutral
 reparto dave bautista tah groff ben aldridge kristen cui nikki amuka bird rupert grint abby quinn m,tah,es,2023-03-01T22:09:17Z,,3,neutral
formo la linea de tres junto al aleman tah y al burkines edmond tapsoba el sitio especializado sofascore le otorgo a piero hincapie una calificacion de puntos,tah,es,2023-05-05T21:06:47Z,,3,neutral
redaccion l para tah esta esta siendo una semana movidita,tah,es,2023-05-10T09:41:56Z,,1,negativ
 sardar azmoun empato el partido a los minutos con una sobria volea tras un gran centro de bakker que reemplazo a hincapie que hizo un gran partido,bakker,es,2023-02-26T17:11:43Z,positiv,1,negativ
alonso con palacios en un momento del partido sin embargo la reaccion del equipo dirigido por alonso fue fulminante y dio la vuelta al marcador con tantos de bakker frimpong y adam hlozek que entre los minutos y resolvieron un choque al que niclas fullkrug anadio algo de incertidumbre con un gol de penalti en el ultimo tramo,bakker,es,2023-03-12T19:29:27Z,,3,neutral
pero llego a siete del descanso en una transicion que inicio diaby que centro al checo adam hlozek y culmino el neerlandes bakker,bakker,es,2023-04-20T17:44:42Z,,2,neutral
inauguro el marcador diaby en el y antes de llegar al descanso fue bakker el que establecio en el marcador el ,bakker,es,2023-04-20T21:46:47Z,,1,negativ
en el duelo de vuelta el equipo dirigido por alonso se hizo fuerte de visitante y gano a con tantos de frimpong bakker diaby y adam hlozek casper terho desconto para los belgas ,bakker,es,2023-04-20T21:55:59Z,,3,neutral
a los bakker consiguio poner la segunda anotacion gracias a un veloz contraataque,bakker,es,2023-04-20T21:58:46Z,positiv,3,neutral
tras un intento de retroceso de parte de bakker el arquero lukas hradecky no pudo controlar y dejo servida la pelota al rival para que la emboque el tanto de la paridad llego de forma similar,bakker,es,2023-05-27T14:44:54Z,,1,negativ
 bakker andrich amarilla ,bakker,es,2023-05-11T21:19:51Z,neutral,3,neutral
monaco con gol a los de axel disasi anotaron tambien lucas hradecky en contra y krepin diatta vencio a bayerleverkusen diaby y wirtz de visita,diaby,es,2023-02-16T21:09:00Z,,1,negativ
 los goles para el elenco aleman los marcaron diaby y wirtz,diaby,es,2023-02-16T22:09:36Z,,4,neutral
diaby con su endiablada velocidad y el disparo lejano de demirbay fueron las armas de alonso para intimidar la porteria de flekken,diaby,es,2023-02-26T16:46:57Z,,4,neutral
 no hubo novedades en ese ataque donde diaby bayerleverkusen vuelve a la lista,diaby,es,2023-03-16T14:10:45Z,,1,negativ
diaby abrio el marcador a los minutos de juego y adli sello a los colocando de esa manera el en el global,diaby,es,2023-03-16T21:01:00Z,,1,negativ
 los goles del triunfo del bayerleverkusen los hicieron diaby y adli ,diaby,es,2023-03-16T22:00:13Z,,5,positiv
adli celebra su gol el segundo del bayerleverkusen ante el ferencvaros con su companero frimpong si tenia esperanzas el ferencvaros de dar la sorpresa y dejar fuera al bayerleverkusen se le torcio enseguida la noche en el minuto que fue cuando diaby marco el primer gol del equipo aleman aprovechando un balon de edmond tapsoba para batir a denes dibusz portero del conjunto hungaro,diaby,es,2023-03-16T22:06:22Z,,4,neutral
francia con poco vencio a irlanda en la eliminatoria a la eurocopa por ahi se colo un disparo de diaby en el minuto y otro de rabiot en el ambos desde el borde del area y bien atajados por un atento bazunu,diaby,es,2023-03-27T21:19:26Z,,2,neutral
por ahi se colo un disparo de diaby en el minuto y otro de rabiot en el ambos desde el borde del area y bien atajados por un atento bazunu,diaby,es,2023-03-27T21:21:00Z,,1,negativ
 por ahi se colo un disparo de diaby en el minuto y otro de rabiot en el ambos desde el borde del area y bien atajados por un atento bazunu,diaby,es,2023-03-28T00:38:52Z,,1,negativ
frimpong aparecio dentro del area para definir totalmente solo ante el arco tras un pase de diaby el gol del bayerleverkusen provoco desorden en el schalke que salio a buscar el empate pero en el intento dejo mas espacios que en el primer tiempo que fueron aprovechados por el conjunto que dirige alonso wirtz la joya del bayerleverkusen sentencio el compromiso a los ,diaby,es,2023-04-01T16:20:30Z,,1,negativ
esta vez el jugador de anos asistio a diaby que con un remate cruzado aumento la diferencia a los para la segunda mitad se mantuvo la dinamica,diaby,es,2023-04-08T18:19:01Z,,4,neutral
 las palabras de armine adli que enmarcan el inicio de este relato dan cuenta del clima interno por el que atraviesa el equipo de alonso quien ha logrado volver a articular el empuje ofensivo del bayerleverkusen con artistas ofensivos como jeremy frimpong diaby el propio adli y wirtz,diaby,es,2023-04-13T17:04:00Z,,4,neutral
diaby pudo tambien marcar tras una jugada de adli al final de la primera mitad pero le falto punteria,diaby,es,2023-04-13T21:01:41Z,,3,neutral
en la segunda parte el frances diaby y demirbay y en el ultimo minuto adli adil tambien pudieron anotar pero se estrellaron con la inspiracion de casteels que sostuvo al wolfsburgo,diaby,es,2023-04-16T19:39:32Z,,2,neutral
empezo a fraguar la victoria a los dos minutos en una accion que nacio en una conduccion de wirtz witz que termino con un balon dividido entre adam hlozek y el defensa senne lynen que acabo en los pies de diaby que supero al meta anthony moris,diaby,es,2023-04-20T17:44:42Z,,1,negativ
inauguro el marcador diaby en el y antes de llegar al descanso fue bakker el que establecio en el marcador el ,diaby,es,2023-04-20T21:46:47Z,,1,negativ
en el duelo de vuelta el equipo dirigido por alonso se hizo fuerte de visitante y gano a con tantos de frimpong bakker diaby y adam hlozek casper terho desconto para los belgas ,diaby,es,2023-04-20T21:55:59Z,positiv,3,neutral
diaby aparecio y demostro sus condiciones como delantero al encarar al golero rival la escuadra alemana gestaba su primer ataque y wirtz se lanzo hacia las parcelas contrarias,diaby,es,2023-04-20T21:58:46Z,,3,neutral
el gol de diaby les alejaba de la semifinal,diaby,es,2023-04-22T20:26:54Z,negativ,1,negativ
 fue el checo adam hlozek el que abrio el marcador para el conjunto de bayerleverkusen al llevar a la red un balon del frances diaby a cinco minutos del intermedio,diaby,es,2023-04-23T17:49:01Z,,1,negativ
a menudo el carrilero lateral frimpong ocupa posiciones medias mas adelantadas que el teorico mediapunta extremo diaby ,diaby,es,2023-04-30T05:23:36Z,neutral,3,neutral
davie selke autor de dos goles verdugo del bayerleverkusen el bayerleverkusen empato en su mejor jugada del partido una rapida transicion desde su propia area perfectamente ejecutada que culmino adli al rematar con precision un pase de diaby ,diaby,es,2023-05-05T20:41:35Z,,1,negativ
pero hay mas jugadores franceses en la agenda como laporte city lucas hernandez bayern diaby bayerleverkusen rayan cherki lyon o kolo muani eintracht ,diaby,es,2023-05-05T16:56:56Z,neutral,3,neutral
futbol real madrid desde inglaterra se informo durante la semana del interes madridista en diaby delantero cuya zona de influencia arranca en la banda derecha pero que no hace ascos a ocupar cualquier posicion de la vanguardia,diaby,es,2023-05-05T10:34:35Z,,1,negativ
la ofensiva que comandan diaby sardar azmoun y wirtz quinta mejor de la bundesliga no fue capaz de vulnerar a una defensiva del calcio fortalecida por la sapiencia de mourinho,diaby,es,2023-05-19T08:39:47Z,,5,positiv
busco diaby de zurda y se fue por encima del travesano que poco despues devolvio un disparo cruzado de derecha del propio frances a poco de ingresar al area en un contrataque veloz de los locales,diaby,es,2023-05-18T21:29:04Z,,1,negativ
incluso estrello un balon en el travesano de la porteria romana al cuarto de hora por obra de diaby tras una internada en el area y que culmino con un potente derechazo,diaby,es,2023-05-18T21:07:27Z,,1,negativ
imma mentruit con wirtz elaborando ocasiones demirbay novedad en la media del bayerleverkusen ante la ausencia por lesion de andrich y moussa diaby dieron trabajo al portero portugues de los giallorossi en la primera parte,diaby,es,2023-05-18T20:59:46Z,,3,neutral
felip munoz roma rui patricio mancini cristante roger ibanez celik bove matic zalewski dybala pellegrini tammy abraham ub ubbayer bayerleverkusen lukas hradecky tapsoba tah hincapie frimpong palacios andrich bakker diaby wirtz adli ub ubarbitro michael oliver inglaterra ub ubestadio olimpico de roma ub ubhora ,diaby,es,2023-05-11T05:00:00Z,,1,negativ
queria un extremo y aunque la primera opcion era mudryk le trajeron a leandro trossard brighton ,mudryk,es,2023-01-31T20:06:27Z,,2,neutral
enzo fernandez mudryk benoit badiashile ,mudryk,es,2023-01-31T22:17:26Z,,3,neutral
en esta ventana invernal europea ademas de fofana se incorporaron benoit badiashile el juvenil volante central brasileno andrey santos enfrento a la argentina en el sudamericano sub mudryk que pueden llegar a de acuerdo a objetivos joao felix prestamo noni madueke y malo gusto ,mudryk,es,2023-01-31T22:29:20Z,,1,negativ
el ucraniano mudryk fichaje de campanillas del chelsea felip munoz cayo el telon del mercado invernal y la sensacion general es de asombro,mudryk,es,2023-02-01T14:42:26Z,,1,negativ
felip munoz la intencion de ziyech era la de marcharse al psg para intentar tener algo mas de protagonismo que en un chelsea donde acaban de aterrizar mudryk joao felix y noni madueke futbolistas que actuan en una posicion similar a la del marroqui,mudryk,es,2023-02-01T16:24:01Z,,2,neutral
tambien llegaron mudryk benoit badiashile o noni madueke ,mudryk,es,2023-02-02T04:00:00Z,neutral,3,neutral
 completan el podio detras del volante argentino el ucraniano mudryk quien paso del shakhtar donetsk al chelsea a cambio de millones y el mudryk de shakhtar donetsk de ucrania a chelsea de inglaterra ,mudryk,es,2023-02-02T15:15:00Z,,5,positiv
 sin embargo las palabras del tecnico blue suenan huecas especialmente teniendo en cuenta que en stamford bridge acaban de aterrizar el ucraniano mudryk el portugues joao felix y el britanico noni madueke futbolistas que pueden jugar en una posicion similar a la del internacional marroqui,mudryk,es,2023-02-02T17:38:10Z,negativ,3,neutral
mykhailo mudryk ha costado millones de euros al chelsea y no ha sido el fichaje mas caro del equipo blue en este mercado de invierno,mudryk,es,2023-02-03T11:40:13Z,,1,negativ
 los blues asombraron con un enorme gasto en fichajes superior a los millones gastos en la ventana de fichajes de enero con jugadores como enzo fernandez mudryk y benoit badiashile contratados por enormes traspasos y joao felix se sumo cedido por el atletico de madrid para reforzar las opciones de graham potter,mudryk,es,2023-02-03T17:58:54Z,,1,negativ
 uc uc por ultimo el delantero que se perfila a ser la figura del chelsea es mudryk,mudryk,es,2023-02-04T12:28:00Z,,3,neutral
 pero lo que sobre todo llama la atencion es la cantidad de movimientos que ha hecho un club como el chelsea el gran animador del ultimo mercado de invierno al realizar nada menos que siete fichajes en las ultimas semanas destacando jugadores como enzo fernandez millones de euros mudryk millones benoit badiashile millones o noni madueke millones ,mudryk,es,2023-02-12T13:52:24Z,,3,neutral
desde su desembarco este pasado verano en el cuadro de londres entre el mercado de verano y el de invierno se ha gastado ya millones de euros en fichajes con contrataciones muy altas entre ellas como las de enzo fernandez millones de euros wesley fofana o mudryk ,mudryk,es,2023-02-13T15:10:29Z,negativ,1,negativ
enzo fernandez el mas caro reclutado por millones del benfica mudryk millones al shaktar mas en variables y joao felix el atletico ha recibido millones por su cesion seran titulares esta noche frente al borussia dortmund,mudryk,es,2023-02-14T21:05:00Z,,1,negativ
los jugadores del shakhtar celebran uno de sus dos goles al rennes sin disputar un encuentro oficial desde el pasado mes de noviembre y sobre todo sin la presencia de su gran estrella el joven atacante mudryk traspasado el pasado mes de enero por millones de euros al chelsea ingles habia numerosas dudas sobre el rendimiento del conjunto ucraniano,mudryk,es,2023-02-16T23:23:36Z,,1,negativ
aniversario de la guerra de ucrania el caso mas potente es el de mudryk por el que el chelsea pago millones al shakhtar donetsk,mudryk,es,2023-02-27T10:59:29Z,,5,positiv
mudryk con la camiseta del chelsea javier alfaro el aterrizaje de mudryk en inglaterra no esta siendo tan bueno como se esperaba,mudryk,es,2023-03-06T09:22:10Z,,3,neutral
por el extremo ucraniano mudryk tambien de anos desembolso el chelsea millones de euros,mudryk,es,2023-03-07T12:43:09Z,,1,negativ
el objetivo numero era mudryk que acabo en el chelsea,mudryk,es,2023-03-18T06:53:21Z,,2,neutral
fue entonces cuando potter decidio mover el banquillo pero no para darle minutos a kante ni a la perla del shakhtar mudryk tras pagar este invierno millones y en variables,mudryk,es,2023-03-18T20:18:22Z,,1,negativ
gareth southgate con jack grealish en el partido contra italia del jueves photo by michael regan getty images inglaterra estara frente a mudryk uno de los flamantes fichajes de invierno del chelsea y que no ha podido marcar aun como jugador del equipo blue ,mudryk,es,2023-03-26T05:00:00Z,,1,negativ
futbol premier league el sucesor de abramovich tiro la casa por la ventana en el mercado de fichajes enzo fernandez wesley fofana mudryk marc cucurella raheem sterling ,mudryk,es,2023-04-19T12:36:49Z,,1,negativ
un gasto total de millones en fichajes a costa de todd boehly sucesor de abramovich que tiro la casa por la ventana en el mercado de fichajes con incorporaciones como enzo fernandez wesley fofana mudryk marc cucurella raheem sterling ,mudryk,es,2023-04-20T14:23:53Z,,1,negativ
javier alfaro la etapa de mudryk en el chelsea no esta yendo todo lo bien que podria,mudryk,es,2023-05-25T10:35:41Z,,2,neutral
 una indecision en la salida de balon de moises caicedo y de hincapie apurados por la amenaza de sus rivales llevo el balon a jackson irvine que lo envio a awer mabil que ejecuto desde cerca un potente zapatazo imposible para ramirez,hincapie,es,2023-03-24T11:35:06Z,,1,negativ
una indecision en la salida de balon de moises caicedo y de hincapie apurados por la amenaza de sus rivales llevo el balon a jackson irvine que lo envio a awer mabil que ejecuto desde cerca un potente zapatazo imposible para ramirez,hincapie,es,2023-03-24T17:19:22Z,,1,negativ
hincapie bayerleverkusen ub,hincapie,es,2023-03-29T18:51:00Z,,5,positiv
al cuarto de hora abrio el marcador el frances adli a pase de hincapie y cinco mas tarde amplio su ventaja con un cabezazo de demirbay a un centro de frimpong,hincapie,es,2023-05-21T20:25:27Z,,1,negativ
la roma acabo con el sueno del ecuatoriano hincapie que queria ganar la uefa europaleague con su equipo el bayerleverkusen,hincapie,es,2023-05-20T14:40:16Z,,5,positiv
 del al de mayo se quedara estos dias en alemania para ver a hincapie del bayerleverkusen del al de mayo se reunira en belgica a angelo preciado que milita en el genk,hincapie,es,2023-05-07T19:17:38Z,,1,negativ
colonia se jugo el viernes de mayo de en el bayarena este encuentro es considerado como uno de los clasicos de la bundesliga por la ubicacion geografica de ambas ciudades separadas por un poco mas de kilometros el ecuatoriano hincapie fue titular en el bayerleverkusen que dirige el espanol alonso,hincapie,es,2023-05-05T21:06:47Z,,5,positiv
agentes de cambio que representaran al ecuador por el mundo publico idv en sus distintas redes sociales la publicacion estuvo acompanada de un video donde se muestran jugadas de algunos futbolistas oriundos de esmeraldas y que tuvieron su paso por idv como piero hincapie y william pacho ademas en las imagenes se aprecia las canchas y espacios verdes con los que contara este centro de alto rendimiento los chicos de esmeraldas podras cumplir sus suenos de futuro y ser verdaderos agentes de cambio ,hincapie,es,2023-05-05T20:38:57Z,,4,neutral
esta iniciara el y finalizara el de mayo durante ese lapso felix sanchez visitara a ocho jugadores de cinco instituciones diferentes en el cronograma que compartio la federacion ecuatoriana de futbol los jugadores que recibiran a felix sanchez son gonzalo plata moises caicedo pervis estupinan jeremy sarmiento enner valencia hincapie angelo preciado y william pacho,hincapie,es,2023-05-05T19:39:51Z,,4,neutral
 desde la cuenta en twitter latri de la seleccion de ecuador tambien se realizo una llamativa publicacion con la imagen de hincapie y la etiqueta maythethbewithyou,hincapie,es,2023-05-04T18:08:09Z,,1,negativ
pacho es considerado uno joven defensor con mucho potencial y por eso ya dio otro paso en su carrera a una liga mas imponente desde la campana william pacho defendera los colores del eintracht frankfurt de alemania club con el cual firmo hasta wirtz plettenberg periodista aleman detallo que el valor de la transaccion se ubica en los millones de euros william pacho sera el segundo ecuatoriano en alemania en la actualidad pues en el pais teuton tambien juega piero hincapie que defiende la camiseta del bayerleverkusen,hincapie,es,2023-05-01T15:58:23Z,,1,negativ
el defensa hincapie del bayerleverkusen realizo una broma al volante moises caicedo del brighton,hincapie,es,2023-04-28T21:41:09Z,,1,negativ
el equipo de hincapie tuvo un marcador global de ante el union saint gillon de belgica,hincapie,es,2023-04-20T21:58:46Z,,4,neutral
 en esta jornada el bayerleverkusen del ecuatoriano hincapie tambien avanzo a las semifinales de la liga europa,hincapie,es,2023-04-20T21:46:26Z,,5,positiv
